,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline
3077,2020-07-07 21:45:19+00:00,MohitPanwar6,1280618928172085248,0,0,India,@airindiain Thank you #AirIndia for giving me information 😊,airindia
3078,2020-07-07 19:46:25+00:00,airplanes_uk,1280589002635124736,2,4,Manchester,Jet Airways | VT-JWP | A330-202 | Manchester Airport | 18/11/2018 #jetairways #vtjwp #airbusa330 #airbus #manairport #egcc #manchesterairport #airport #flymanchester #mcr #manchester #avgeek #aviationgeek #aviation #airplane #planes #aviationdaily #aviationlovers #worldofspotting https://t.co/feNQEgGYPK,jetairways
3079,2020-07-07 19:39:34+00:00,NVaithi,1280587281988976640,0,0,,Here's a contrarian story on a US man (of course he is retired) who wants to stay back in #Kerala at a time when many NRIs are struggling with #VandeBharatMission #AirIndia #resumeinternationalflights #HelpNRIsReturnToUSA to find a way to fly back to US! https://t.co/auyl2JIrKP,airindia
3080,2020-07-07 18:55:11+00:00,NVaithi,1280576112125448192,0,0,,"Airlines selling tickets for ghost flights? https://t.co/yjoMovdHbd via @timesofindia  #VandeBharatMission #AirIndia offer non-existent flights, collect public money on booking, then say cancelled &amp; keep money in credit shell for 730 days no interest. #resumeinternationalflights",airindia
3081,2020-07-07 18:48:00+00:00,IndianC50959550,1280574305445822465,0,1,,@airindiain #AirIndia #VandeBharatMissionphase4 what is carryon luggage allowance in VBM flights?,airindia
3082,2020-07-07 18:47:23+00:00,LiveFromALounge,1280574148826353664,0,2,instagram.com/livefromalounge,Air India Vande Bharat Mission Phase 4 adding 36 flights to/from USA. Bookings start today! : https://t.co/mbIPcBVc97 #AirIndia #CoVid19 #RepatriationFlightsToIndia #VandeBharat by Ajay https://t.co/oDQ8suZctt,airindia
3083,2020-07-07 18:46:44+00:00,Aditya_Narang,1280573984304750592,0,0,,@IndiGo6E Please have some sense of ownership. Shame on you @IndiGo6E #indigo #indigonct #indigo6e #indigoairlines https://t.co/RfJSRPAugV,indigo
3084,2020-07-07 18:46:10+00:00,rrajkummarr,1280573842461724674,0,1,Land of Hindutva extremists,"We should take step like Pakistan did and cancel all fake licenses. How can we give so many lives in fake license pilots hands.
India needs to take action before we hear more accidents.
#aviation #airindia #plane #COVIDー19 
https://t.co/3o3wuM4VKY",airindia
3085,2020-07-07 18:46:02+00:00,voxya_,1280573809452412929,0,0,India,"Amount charged twice by #AirIndia for flight ticket, complaint filed against @airindiain 
https://t.co/RKM2dADBak",airindia
3086,2020-07-07 18:41:17+00:00,Bablu0070,1280572611039281153,0,0,भारत,"@HardeepSPuri @JKarpur @MoCA_GoI @AAI_Official @PIB_India @airindiain @FlyWithIX @airvistara @goairlinesindia @flyspicejet @ushapadhee1996 @DGCAIndia Hello sir
Good evening sir 
I'm #Student for #sgtuniversty #Gurgaon . I'm in dubai for working in hotel my hotel is close plz help me I'm medical problem in my mouth I have no money. plz help me for Dubai to Delhi tickets I'm already registered for #VBM #AirIndia
MyPHNO0564795870",airindia
3087,2020-07-07 18:26:51+00:00,NVaithi,1280568978751000579,0,0,,"#Lufthansa has introduced special outbound flights from #BengaluruAirport too, with connection flights over FRA to US/UK.
#AirIndia #VandeBharatMission not helping!
#resumeinternationalflights #helpnrisreturntousa https://t.co/ozx6IJO7Zb",airindia
3088,2020-07-07 18:23:05+00:00,KTanna7,1280568033048702976,1,1,Hitchin,@airindiain You should also refund people who have been waiting since March #AirIndia,airindia
3089,2020-07-07 17:50:03+00:00,arjun2893,1280559721590804480,3,17,chennai,"Wonderful view from the sky, line up of @ATRaircraft of @IndiGo6E at @aaichnairport. #lockdown #ATR 
#indigo6E #chennaiairport https://t.co/fR4tSufYN7",
3090,2020-07-07 17:15:00+00:00,JagranEnglish,1280550897970446337,0,0,"New Delhi, India",".@airvistara passengers can book two seats to maintain social distancing 

#Vistara 
https://t.co/bqc6ynZOUN",vistara
3091,2020-07-07 17:12:37+00:00,Siddhicards,1280550298688184321,0,0,"Vododara, India",@goibibo @flyspicejet @AjaySingh_SG #fraud #Airlines #travelcompany #Goibibo #flyspicejet #spicejet #cheating #RefundPassengers #COVID19 #Fights against #Goibibo #SpiceJet https://t.co/pAwoOdu9yA,spicejet
3092,2020-07-07 17:12:27+00:00,Siddhicards,1280550257172967424,0,0,"Vododara, India",@goibibo @flyspicejet @AjaySingh_SG #fraud #Airlines #travelcompany #Goibibo #flyspicejet #spicejet #cheating #RefundPassengers #COVID19 #Fights against #Goibibo #SpiceJet https://t.co/Gbi9d8YGoc,spicejet
3093,2020-07-07 16:41:38+00:00,Sikhan489,1280542500479000576,0,0,"Dubai, United Arab Emirates",I had get the ticket of ahmedabad but I'm from hyd can I go #AirIndia,airindia
3094,2020-07-07 16:18:36+00:00,NVaithi,1280536705204916232,0,0,,"United Airlines India-US Flight Ticket Cheaper Than Air India Despite Price Reduction, Raises Eyebrows https://t.co/jQAyxk8Ksc 
#VandeBharatMission #AirIndia #ResumeInternationalFlights",airindia
3095,2020-07-07 16:06:20+00:00,kunaldalsania,1280533619820367872,1,0,India,@airindiain #AirIndia @MoCA_GoI @PMOIndia Please help with unfair AI refund policy. They don't want to refund nor return difference if new fare is lower. @ndtvindia  @ABPNews @TOIIndiaNews https://t.co/gHahCHspkj https://t.co/gUuyBwB47t,airindia
3096,2020-07-07 15:54:49+00:00,praneethz,1280530718385414144,0,0,"Hyderabad, India","@airindiain @airindiain
 we will be traveling from IAD to DEL on July 12th 2020 through #VBM and wondering if both carry on and personal item are allowed. Can you confirm?

#FlyAI #VandeBharatMissionphase4 #AirIndia",airindia
3097,2020-07-07 15:41:53+00:00,TBrandmeister,1280527463592767490,0,1,,"I know a spot!

#Modiji #AirIndia #brand #marketing https://t.co/Py2Osmgpfw",airindia
3098,2020-07-07 15:34:14+00:00,manas_dhal,1280525538809925632,0,0,,@airindiain Any update on the #AirIndia,airindia
3099,2020-07-07 15:28:30+00:00,Krishan75013755,1280524095466029057,0,0,,Starting flights India to dubai #AirIndia,airindia
3100,2020-07-07 14:38:29+00:00,vprasad114,1280511512285716480,0,0,,#AirIndia I was told last week that my refund has been processed but it has not been credited yet. Booking ID: YRVJ4. @Jsarungbam,airindia
3101,2020-07-07 14:38:13+00:00,LiveFromALounge,1280511443461459969,0,6,instagram.com/livefromalounge,"I miss the new plane smell. 1st @boeing 787-9 for @vistara right before delivery in February 2020!
.
.
.
#boeing #vistara #vistaraairlines #vistaralove #boeing787 #vistara787 #vistara787dreamliner #lfaltravels #livefromalounge #flythenewfeeling #experien… https://t.co/DPhMOD9Y2l https://t.co/DDbw1wABm0",vistara
3102,2020-07-07 14:23:17+00:00,Sri_AT72,1280507685138554880,1,1,"Coimbatore, India","@IndiGo6E sisters at @BLRAirport #flickr https://t.co/KPdeZV1szO @TRE_320 @a_flyguy @AvPhotoIn 

#IndiGo6E #Airbus #A320 #Airbus320 #AvGeek #Aviation #Photography #Plane #Spotter #PlaneSpotting #APIF #Bengaluru #Airport #BIAL",
3103,2020-07-07 14:20:42+00:00,_MayankSood,1280507034639781897,1,0,India,I booked a connecting flight from Udaipur to Ranchi but surprisingly now it's not showing online and is cancelled without prior notice. I expect complete refund. #Vistara #ghostflight,vistara
3104,2020-07-07 14:16:00+00:00,americai,1280505851086802946,1,2,"Chennai , India. ","Another @BJP4India scam  in the offing, behind the smoke of #COVIDー19 &amp; #China.
#AirIndia up for sale: 8,000 pieces of priceless art neither valued nor catalogued  https://t.co/GQ4SejP5C9",airindia
3105,2020-07-07 14:08:54+00:00,Ronnyation,1280504065135386628,0,2,,"#FLIGHT Getting Late*
Engineer Staff To Commercial Staff :- Bro Can I close The Hold Area...
#aviationlovers #spicejet

LE* Commercial Staff:- https://t.co/n6usBiQw38",spicejet
3106,2020-07-07 14:06:44+00:00,sumanthpola8,1280503520362455042,2,2,"Michigan, USA",@airindiain You guys are adding the flights and not caring about the refunds for tha passengers. Please understand that we are common people and the money you are holding means us a lot. Please respond for or emails #AirIndia #HardeepSinghPuri #Refund,airindia
3107,2020-07-07 14:03:26+00:00,ShahbajAhamed,1280502688384462848,0,0,,"If Airlines cant survive 1 yr of 60% less revenue, then there r lot of  #JETAIRWAYS like things fr future.
Let them raise funds thru Dollar Denominated Bonds or ECBs for cheap rates fr lng term.
Full refund of canceld tickets in lockdown for us pls.
@DGCAIndia
@HardeepSPuri",jetairways
3108,2020-07-07 14:02:51+00:00,Minz30259516,1280502544196931585,0,2,,"#ministeryofhome
#nitishkumar
#amirsubhani
#bihargovernment
#governmentofindia
#indianembassy
Please evacuate us. Many bihari are stranded here in krygyztan, osh. No #Airindia flights are available for biharis. Cases are increasing. No precaution available. Save us, cal us back. https://t.co/5zV8oblamr",
3109,2020-07-07 14:01:51+00:00,Mohiniigupta,1280502289539698688,0,0,"New Delhi, India","#shame #indigoairlines @IndiGo6E @ranchipolice @TOIRanchiNews @DC_Ranchi  flight from ranchi to delhi (flight no 6E6184) , we got a safety kit and it was having used headgear in it. The headgear was not having thin firm which is important whichis to be removed before wearing https://t.co/VbD329F0Y3",indigo
3110,2020-07-07 14:01:22+00:00,NaveenK05284721,1280502171155513347,1,1,,#khaleejtimes.com #gulfnews.com #PMOIndia #AirIndia #VBM #HardeepSinghPuri Tickets were sold already before 4PM. Everything was fixed at the backened. We felt like fools. This is how Indian government plays. Dirty. Shamefull of being Indian😡 https://t.co/bZMBj8v2vD,airindia
3111,2020-07-07 13:38:29+00:00,LiveFromALounge,1280496410975223813,0,55,instagram.com/livefromalounge,"I miss the new plane smell. 1st @boeing 787-9 for @vistara right before delivery in February 2020!
.
.
.
#boeing #vistara #vistaraairlines #vistaralove #boeing787 #vistara787 #vistara787dreamliner #lfaltravels #livefromalounge #flythenewfeeling #experien… https://t.co/DPhMOD9Y2l https://t.co/QP09b32WyX",vistara
3112,2020-07-07 13:35:55+00:00,Mrs_H_Finch,1280495764133773315,0,0,,Someone please help my parents who are British Nationals who have been stuck their nearly 4 months since their 1st cancellation.They are desperate to come.They also need access to medication. #COVIDー19chile #AirIndia #customerservice #getbritishnationalshome,airindia
3113,2020-07-07 13:25:45+00:00,Karmakar_manoj,1280493208275947523,1,3,"Mumbai, India","#Spicejet #DGCA #Creditshell #Airlinemafia
Refund policy of major airlines in case of flight suspension is completely unethical.Creditshell cartel is the new mafia.If a flight is being suspended by the airlines all passengers should be refunded the full amount no questions asked.",spicejet
3114,2020-07-07 13:11:11+00:00,Nivs46945497,1280489541690949638,0,0,,@airindiain #AirIndia  Please add more flights from Delhi to Toronto in July.,airindia
3115,2020-07-07 13:03:52+00:00,NandyGita,1280487699326124032,1,2,,"#AirIndia #VandeBharatMission #HCI_London Dear All, I am willing to fly back to Kolkata, India on 27th or 28th July 2020. Please let me know when the schedule will be published so that I can book a flight for me and my family. I have a small son with me to travel.",airindia
3116,2020-07-07 12:52:12+00:00,bimal_nair,1280484762612756485,1,0,,"Pathetic experience with Air India call centre , wait for 20 min for them to handle your call and then they conveniently disconnected #AirIndia @airindiain @MoCA_GoI . Unable to cancel my senior citizen parents ticket - harrowing experience . Can someone help here @PMOIndia",airindia
3117,2020-07-07 12:42:36+00:00,DilipDsr,1280482345376550920,0,2,Uttarakhand,"@plaza_network 
@Rajatdhaka27
@HardeepSPuri #SpiceJet
#AirIndia
Dear Baljeet ,
Thanks a lot for ur kind support and services ..

'Fantastic services , Good Food ..Must visit once'",airindia
3118,2020-07-07 12:33:11+00:00,travelobiz,1280479976404463618,0,3,India,"Vande Bharat Mission: Air India To Operate 5 Flights From UAE, Bookings Open

#AirIndia #Dubai #EvacuationFlights #India #Sharjah #UAE #VandeBharatMission https://t.co/vFT1jqY4ro https://t.co/ulvZ36xlJB",airindia
3119,2020-07-07 12:22:37+00:00,NC_Chronicle,1280477319220453377,0,0,"New Delhi, India",Frontrunner for #AirIndia ops director under fire (Ld) - https://t.co/OAQOj7w2EH,airindia
3120,2020-07-07 12:00:02+00:00,Shekhcu,1280471633820442626,0,3,,"@PTI_News @DGCAIndia
#CustomerExperience
 people who didn't get their refund #goair #IndiGo #SpiceJet #airasiaindia etc will remember when the time is right of being bullied by airlines.Rightly Served notice refund with interest

#IRCTC #IndiaRailway refunded all amount without deduction.",spicejet
3121,2020-07-07 11:53:18+00:00,SanjayC67654589,1280469942614155265,0,0,,"#VBM  If Government is allowing chartered flights, why #Airindia is not arranging sufficient flights from Australia. #HardeepSinghPuri Please help... https://t.co/FWZandhp53",
3122,2020-07-07 11:39:54+00:00,Jaipuria_Inst,1280466567810056197,3,10,"Lucknow, Noida, Jaipur,  Indor","""We are not only in economic crisis but more of a social and humanitarian crisis and the impact will last longer"" says #adityaghosh ex-president, #indigoairlines  in changemakers webinar series at #jaipuriainstituteofmanagement
#indigoairlines #oyo",indigo
3123,2020-07-07 11:25:52+00:00,arinaiskoul,1280463038928191489,0,0,,@airindiain Please open more flights from Delhi to Singapore!!! My father is stuck there and your flights are all sold out within hours of notifying. #VandeBharatMissionphase4 #airindia,airindia
3124,2020-07-07 10:43:08+00:00,gulf_news,1280452281796886528,1,19,United Arab Emirates,#Indian national carrier #AirIndia has started ticket bookings for five new flights from #Dubai and #Sharjah between July 11 and July 14 under the #VandeBharatMission. https://t.co/jvGZ51C37a,airindia
3125,2020-07-07 10:40:04+00:00,BenGuan6,1280451511659593728,0,0,,"A #international #student from #Delhi #India 🇮🇳 to #Toronto #Canada 🇨🇦 on #Tuesday #July 7 was #denied #boarding a #AirIndia flight ✈️ ,the #mother of student  @ kusumla15243620 was tweeting she doesn’t know the reason why! Canada has #Travel Restrictions. https://t.co/7T7qmZz9uJ",airindia
3126,2020-07-07 10:24:54+00:00,Paramjitdhillon,1280447696025747456,0,0,"Noida, India...","In times like these, building confidence in the traveler is what is most important, not just earning revenue, &amp; that confidence is not necessarily built by making hi-tech videos of your sanitization processes, etc
 
#Vistara #myfavourite #rebuildconfidence #openingup #stepbyste https://t.co/LTpSTAfal6",vistara
3127,2020-07-07 10:21:25+00:00,Jaipuria_Inst,1280446817444876288,0,0,"Lucknow, Noida, Jaipur,  Indor","Lessons in pursuit of excellence from the man behind the success of #indigoairlines - #AdityaGhosh. Join us for a thought-provoking and inspiring session today at 4:00 pm. Live stream at https://t.co/cYxf5GHfdS
#jaipuriainstituteofmanagement #changemakers https://t.co/Ad91WlnNd4",indigo
3128,2020-07-07 10:19:29+00:00,mrigankaggarwal,1280446333032128512,0,0,"Bengaluru, India",#AirIndia you have changed non stop flight to one stop flight without notice and now not ready to refund our money. This is so unfair!,airindia
3129,2020-07-07 10:07:21+00:00,KhelNow,1280443277645279233,2,24,India,"“The crew goes through a lot of stress and anxiety for their flights- Gouramangi Singh

The former @IndianFootball player is 'immensely proud' of his wife who is a @airindiain pilot.

#indianFootball #VandeBharatMission #AirIndia 

https://t.co/APxWbTCEBK",airindia
3130,2020-07-07 09:24:15+00:00,editorji,1280432432865406976,0,0,On your Smartphone & Smart TV ,"Passengers can book middle seats on #Vistara flights at discounted rates now so as to keep it vacant
https://t.co/Jcd6lFKPew",vistara
3131,2020-07-07 09:24:11+00:00,BenGuan6,1280432412200022017,5,6,,"@Amisha77162691 @sahil8752 @BajwaParmpal @Subkaran1 @firstwellwisher @ParmeetSinghTh1 @Sandhya11256851 @amanchahalll @Letustravel2 @SandhuSimrann @SandhuNirmal1 @Harmeet_kaur312 A #international #student from #Delhi India 🇮🇳 to #Toronto #Canada 🇨🇦 for Tuesday July 7 was denied boarding a #AirIndia flight, the #mother of the student  @ kusumla15243620 was tweeting she doesn’t know the reason why!",airindia
3132,2020-07-07 09:23:44+00:00,Chandan74211833,1280432301256708101,0,1,,@airindiain is this phase 4 happening as per the list. Only this time I could see there are quite a few flights to Karnataka. Please do reconfirm #AirIndia #dubaitobangalore #repatriation https://t.co/5h59mYezYh,airindia
3133,2020-07-07 09:17:19+00:00,PRodrig64032772,1280430686495703040,0,1,,#AirIndia.Thanks for finally responding to my tweet and responding via email. I will wait patiently for another 3 weeks for my refund .Hoping you'll will follow through. #Patientlywaiting https://t.co/33lBpPrQzP,airindia
3134,2020-07-07 09:07:24+00:00,06sups,1280428190524047360,2,1,Mumbai,#indigoairlines a frustrated customer #indigocustomerservice like how to reach you all make you'll respond? I want my Parents Sr. Citizen flight to be postpone tried all ways no response #6E 6179 (A320) https://t.co/pkYTA0MGuk,indigo
3135,2020-07-07 08:59:34+00:00,Sikhan489,1280426220103118848,1,1,"Dubai, United Arab Emirates",Hy mam/sir can we book to other states also from sharjha to ahmedabad we from hyd #AirIndia #AirIndia,airindia
3136,2020-07-07 08:50:37+00:00,BrightsunIndia,1280423967593869312,0,0,0124 416 3001,"As part of the Vande Bharat Mission, #SpiceJet is all set to run 25 special flights, to bring around 4500 Indians stranded in the #UAE, #SaudiArabia and #Oman. https://t.co/Z0udyj1vk3",spicejet
3137,2020-07-07 08:38:11+00:00,PRodrig64032772,1280420839800877057,2,0,,#AirIndia you'll need to refund my money. It's been 5 months.Stop sending automated messages .You'll have made interest on my money. Emailed ecommerce 5 months ago #Shameful #Badcustomerservice,airindia
3138,2020-07-07 08:35:02+00:00,PRodrig64032772,1280420045303283712,0,0,,@airindiain  Will you'll ever refund my money ? It's been  5 months now. Seriously you'll keep posting all these rescue flights and you'll can't provide decent customer service and follow protocols. You'll should be ashamed #airindia refund needed,airindia
3139,2020-07-07 08:27:59+00:00,NC_Chronicle,1280418270823276544,0,1,"New Delhi, India",Haunting Past: Frontrunner for #AirIndia Ops director comes under criticism - https://t.co/tjQc9KhcVm,airindia
3140,2020-07-07 08:21:10+00:00,ArnabBi27838954,1280416554459566081,0,0,"Toronto, Ontario",@HardeepSPuri 4 months and 14 days. This is how long we've been in India for. All we need is a way to book a flight back to Vancouver. Why can't we find any tickets when we log on to #AirIndia website?,airindia
3141,2020-07-07 08:15:18+00:00,FozanFazl,1280415079666610178,2,2,,"@GraysideFS Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways
3142,2020-07-07 08:13:49+00:00,GRACEGARDENS6,1280414705052311552,0,0,,#airindia Please inform when the booking window for flights to Toronto will be open.,airindia
3143,2020-07-07 08:13:25+00:00,harisah2009,1280414605550841856,0,0,,@flyspicejet Refund our money held by #spicejet  fraudently in name of credit shell...then start promoting these false campaign of vandebharat etc first improve your customer feedback ....#spicejetrefundourmoney,spicejet
3144,2020-07-07 08:12:58+00:00,FozanFazl,1280414494003322881,2,2,,"@Henry_Spurgeon Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways
3145,2020-07-07 08:11:04+00:00,Siddhicards,1280414012132388865,0,0,"Vododara, India",@flyspicejet @goibibo @flyspicejet @AjaySingh_SG #fraud #Airlines #travelcompany #Goibibo #flyspicejet #spicejet #cheating #RefundPassengers #COVID19 #Fights against #Goibibo #SpiceJet https://t.co/4GbPd12x03,spicejet
3146,2020-07-07 08:10:54+00:00,Siddhicards,1280413971619540992,0,0,"Vododara, India",@goibibo @flyspicejet @AjaySingh_SG #fraud #Airlines #travelcompany #Goibibo #flyspicejet #spicejet #cheating #RefundPassengers #COVID19 #Fights against #Goibibo #SpiceJet https://t.co/ij2Dj1LjsZ,spicejet
3147,2020-07-07 08:10:45+00:00,Siddhicards,1280413934311190529,0,0,"Vododara, India",@goibibo @flyspicejet @AjaySingh_SG #fraud #Airlines #travelcompany #Goibibo #flyspicejet #spicejet #cheating #RefundPassengers #COVID19 #Fights against #Goibibo #SpiceJet https://t.co/nlLKjw2qoj,spicejet
3148,2020-07-07 08:10:06+00:00,FozanFazl,1280413770817257473,1,1,,"@LindzzeB Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways
3149,2020-07-07 08:10:00+00:00,JagranEnglish,1280413744300879873,0,0,"New Delhi, India",".@airvistara to give 'middle seats' at a discounted price to encourage social distancing in flights 

#Vistara #coronavirus  

https://t.co/bqc6yohpMl",vistara
3150,2020-07-07 08:06:00+00:00,himgoyal,1280412740478271488,0,0,Where water will be on Earth,"@IndiGo6E @MoCA_GoI @HardeepSPuri Dear Sirs, Good thing to copy you in tweets with @IndiGo6E #RonojoyDutta is that an email gets a reply, after 3.5 months. But unfortunately the tone and demeanours are of bad #CustomerExperience and no #refund. So it’s a #Indigo6e at its best behaviour.",indigo
3151,2020-07-07 07:37:46+00:00,ImashuPal,1280405631963283456,0,1,,"Read Latest India Business News 7th July 2020:
#Business #Businessnews #Spicejet #economy #biotech #SBI #IDBI #TuesdayThoughts #tuesdayvibes #COVID19 

https://t.co/bIkua2k7Rd",spicejet
3152,2020-07-07 07:35:35+00:00,FauzanFazl,1280405084795355136,3,4,,@jetairways2020 @Airbus @TPGCapital @tpg @mubadala #ADIA @JetAirways is available in OnePlusOne Offer. Any investor taking over JetAirways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #MakeJetFlyAgain,jetairways
3153,2020-07-07 07:34:49+00:00,FauzanFazl,1280404890141880320,2,2,,@jetairways2020 @NokScoot @NokAirlines @flyscoot @SingaporeAir @NokAirlines_ENG @GrantThorntonIN @VisheshCC @MoCA_GoI @HardeepSPuri @airindiain @GandhiForum @PRINCE0879 @TPGCapital @tpg @mubadala #ADIA @JetAirways is available in OnePlusOne Offer. Any investor taking over JetAirways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #MakeJetFlyAgain,airindia
3154,2020-07-07 07:34:15+00:00,FauzanFazl,1280404749045518336,1,2,,@VijendraSVerma @tejas_andani @narendramodi @rkumar1958 @jetairways @TPGCapital @tpg @mubadala #ADIA @JetAirways is available in OnePlusOne Offer. Any investor taking over JetAirways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #MakeJetFlyAgain,jetairways
3155,2020-07-07 07:34:00+00:00,bsindia,1280404684591767553,5,13,India,"#Vistara is in talks with planemakers and leasing companies to delay taking delivery of some aircraft, the carrier's chief strategy officer said 

https://t.co/v4F7DbW6Is",vistara
3156,2020-07-07 07:31:01+00:00,bince4u,1280403934784389121,0,0,"Parma,Italy",@airindiain ecommerce@airindia.in  what is the purpose this email ......nobody responding #AirIndia #notcustomerfriendly,airindia
3157,2020-07-07 07:29:45+00:00,Chethan56740951,1280403615161540608,0,0,,@airindiain Is there any flight from Mangalore to Dubai ? #AirIndia,airindia
3158,2020-07-07 07:25:57+00:00,neetasalaria,1280402659288035328,0,0,"Sydney, New South Wales",What is this ? I thought we can only book it thru #AirIndia then how come agent is  advertising #australianstuckinIndia https://t.co/4taN70zlxN,airindia
3159,2020-07-07 07:22:55+00:00,ImashuPal,1280401894611931136,0,1,,"Latest India News: Today News Headlines 7th July 2020
#TuesdayMotivation #HappyBirthdayMSDhoni #HappyBirthdayMSD #vikrambatra #MSDhonibirthday #Quint #WorldChocolateDay #મને_ખબર_નથી #Spicejet #100MnDownloadsForRoposoApp #COVID #COVID19 #COVIDー19 

https://t.co/Qjn7YDZMYE",spicejet
3160,2020-07-07 07:19:11+00:00,ETTravelworld,1280400958636216321,0,0,,"Vistara asked about 6,000 #customers, including Club #Vistara members on their next #flight plan, and here's what they said.
@airvistara 
https://t.co/zFHLcc7sCN via @ETravelworld",vistara
3161,2020-07-07 06:55:36+00:00,Sundari83643758,1280395022060273669,0,0,,@airindiain when the booking will be open for Trichy to London? #AirIndia,airindia
3162,2020-07-07 06:41:46+00:00,BaharBharat,1280391539999404032,0,0,,"#VandeBharatMissionphase4: #SpiceJet to operate 25 #flights to bring back 4,500 #Indians from #UAE, #SaudiArabia, #Oman. #repatriationflight #NRI #strandedindian #VandeBharatMission #repatriation #Indians #MiddleEast #India https://t.co/Mcax8JYEPa",spicejet
3163,2020-07-07 06:25:33+00:00,yespunjab,1280387461143826432,0,0,Punjab,"Biz travel biggest reason for passengers to travel: #Vistara survey
https://t.co/5ufig8kBYr https://t.co/f01sEe3Xj8",vistara
3164,2020-07-07 06:24:58+00:00,MohitPanwar6,1280387313177104384,0,0,India,@airindiain Is there any flight from Dubai to Delhi? #AirIndia,airindia
3165,2020-07-07 06:13:17+00:00,advisorymandi,1280384371816423424,0,2,"Noida, Uttar Pradesh","#IndianAirline #Vistara is in talks with planemakers and leasing companies to delay taking delivery of some #aircraft, the carrier's chief commercial... Read more at: https://t.co/hM4Wgx2bSk
#Advisorymandi https://t.co/NpMpXSYjlq",vistara
3166,2020-07-07 06:04:26+00:00,SanjayC67654589,1280382144565489664,0,0,,"@HardeepSPuri @IndiainSingapor @HCI_Ottawa @indembastana @hcikl @IndiaInBahrain Waiting for more than 2 months for flight from Melbourne to Ahmedabad. Travellers from Australia are paying more than for flights to US/Canada, still are not getting enough flights. Please arrange more number of flights from Australia. #AirIndia #PMOfIndia #NarendraModi",airindia
3167,2020-07-07 05:57:37+00:00,humanity1sst,1280380429078368256,4,2,,Is this what you want? To continue operating evacuation through airindia for the rest of your life? #internationalflights #indiatouae #resumeinternationalflights #AirIndia  https://t.co/UeskztkeNJ,airindia
3168,2020-07-07 05:54:43+00:00,IndiaPost_News,1280379699928141825,0,0,"Fremont, CA, USA","Haunting Past: ... - https://t.co/C3yMW61mWU 
Get your news featured use #IndiaPostUSA 
#AirIndiasDirectorOperations #AirIndia #AirIndiaExpress #AirIndiaUpdate #CivilAviation #DGCA #FlightOperations #IndianAirlines #IndiaTravel #MinistryOfCivilAviation #Travel #TravelUpdate",airindia
3169,2020-07-07 05:37:50+00:00,thehawk,1280375451664277504,0,0,India,Biz travel biggest reason for passengers to travel: Vistara survey #Biztravel #passengers #travel #Vistara https://t.co/uf9es3y6Qv,vistara
3170,2020-07-07 05:37:40+00:00,DainikH,1280375409842851840,0,0,Haridwar (UK)/Saharanpur (UP),Biz travel biggest reason for passengers to travel: Vistara survey #Biztravel #passengers #travel #Vistara https://t.co/OWk5e6CqZN,vistara
3171,2020-07-07 05:24:42+00:00,NimmiChaudhary7,1280372146351431683,2,4,,@IndiainToronto @airindiain @_apoorvasri @MoCA_GoI @HardeepSPuri @Ajaybis @HCI_Ottawa @MEAIndia @DrSJaishankar #AirIndia #hardeepsinghpuri #narendramodi please add flight from delhi to toronto in #vbm or allow private airlines to enter and fly to and from india if you cannot accomodate more flights.Please stop  reaping money and be practical 🙏🏻🙏🏻.,airindia
3172,2020-07-07 05:13:03+00:00,TheUniqueTravel,1280369213941547008,0,1,"Gujarat, India","@flyspicejet 
Good Morning Spice Jet Team,

I want ticket from Mumbai to Dubai flight. As we have a information, i want to reconfirm with you in which date charter flight is there please help me for this. 

Regards
The Unique Travels ✈️

#spicejet 
#Dubai 
#indiatoUAE 
#India",spicejet
3173,2020-07-07 05:05:12+00:00,Flying_Banker,1280367237841350656,0,0,,"#IndiGo6E The link provided is not opening. Please send the credit voucher over mail to vivekboseindia@gmail.com 

Also mention the date upto which the credit shell is valid. https://t.co/x1JO7tCQAh",
3174,2020-07-07 04:51:13+00:00,BaharBharat,1280363721798213632,0,0,,"#Vistara #passengers can book 2-seats to maintain #socialdistancing in #aircraft. It wl nt just help #airlines earn extra revenues bt wl also provide an opportunity 2 passengers, who want 2 #fly wth adjacent #seat #vacant in d aircraft. https://t.co/LxZEvJSbch via @economictimes",vistara
3175,2020-07-07 04:36:40+00:00,thehawk,1280360058119835648,0,0,India,Haunting Past: Frontrunner for Air India Ops director comes under criticism #AirIndia https://t.co/JWkCigvHgd,airindia
